FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame,Unit/strip,Strip/lot,Process
FR0752,1.0,458.35,TD-200E200M008A,2X2,QFN,Cu,2470.0,20.0,
FR0752,1.0,458.35,TD-200E200M008K,2X2,QFN,Cu,2470.0,20.0,
FR0752,1.0,458.35,TD-200E200M008P,2X2,QFN,PPF,2470.0,20.0,
FR0773,5.0,233.0,ND-400E3001012A,3X4,SLP,Cu,910.0,40.0,Full Cut
FR0773,5.0,233.0,ND-400E300B012A,3X4,QFN,CU,910.0,40.0,
FR0773,5.0,233.0,NDC400E3001012A,3X4,SLP,Cu,910.0,40.0,Full Cut
FR0773,5.0,233.0,NDC400E3001012K,3X4,SLP,Cu,910.0,40.0,Full Cut
FR0773,5.0,233.0,NDC400E300B012A,3X4,QFN,CU,910.0,40.0,
FR0773,5.0,233.0,NDC400E300B012K,3X4,QFN,CU,910.0,40.0,
FR0784,3.0,285.8,MQ-300S300B016P,3X3,QFN,PPF,1170.0,30.0,
FR0784,3.0,285.8,MQC300S300B016P,3X3,QFN,PPF,1170.0,30.0,
FR0784,3.0,285.8,NQ-300E300B016D,3X3,QFN,PPF,1170.0,30.0,
FR0784,3.0,285.8,NQ-300E300B016P,3X3,QFN,PPF,1170.0,30.0,
FR0784,3.0,285.8,NQC300E300B016D,3X3,QFN,PPF,1170.0,30.0,
FR0784,3.0,285.8,NQC300E300B016P,3X3,QFN,PPF,1170.0,30.0,
FR0784,3.0,285.8,TQ-300E300B016D,3X3,QFN,PPF,1824.0,30.0,
FR0784,3.0,285.8,TQ-300E300B016P,3X3,QFN,PPF,1170.0,30.0,
FR0784,3.0,285.8,TQC300E300B016D,3X3,QFN,PPF,1170.0,30.0,
FR0784,3.0,285.8,TQC300E300B016P,3X3,QFN,PPF,1170.0,30.0,
FR0785,0.0,426.09,MQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,
FR0785,0.0,426.09,MQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,
FR0785,0.0,426.09,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,
FR0785,0.0,426.09,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,
FR0785,0.0,426.09,NQ-400E400B024A,4X4,QFN,Cu,700.0,40.0,
FR0785,0.0,426.09,NQ-400E400X024A,4X4,SFS,,700.0,40.0,
FR0785,0.0,426.09,NQ-400E400X024K,4X4,SFS,,700.0,40.0,
FR0785,0.0,426.09,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,
FR0785,3.0,572.69,MQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Step Cut
FR0785,3.0,572.69,MQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Step Cut
FR0785,3.0,572.69,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Step Cut
FR0785,3.0,572.69,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Step Cut
FR0785,3.0,572.69,NQ-400E400B024A,4X4,QFN,Cu,700.0,40.0,
FR0785,3.0,572.69,NQ-400E400X024A,4X4,SFS,,700.0,40.0,
FR0785,3.0,572.69,NQ-400E400X024K,4X4,SFS,,700.0,40.0,
FR0785,3.0,572.69,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Step Cut
FR0785,5.0,208.86,MQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR0785,5.0,208.86,MQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR0785,5.0,208.86,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR0785,5.0,208.86,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR0785,5.0,208.86,NQ-400E400B024A,4X4,QFN,CU,700.0,40.0,
FR0785,5.0,208.86,NQ-400E400X024A,4X4,SFS,,700.0,40.0,
FR0785,5.0,208.86,NQ-400E400X024K,4X4,SFS,,700.0,40.0,
FR0785,5.0,208.86,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR0800,3.0,304.77,TDC300M300C008P,3X3,QFN,PPF,1170.0,30.0,
FR0800,3.0,304.77,TDW300E300C008P,3X3,QFN,PPF,1170.0,30.0,
FR0800,3.0,304.77,TDW300M300C008P,3X3,QFN,PPF,1170.0,30.0,
FR0806,5.0,130.31,NQ-900E900B064A,9X9,QFN,CU,120.0,40.0,
FR0806,5.0,130.31,NQ-900E900B064K,9X9,QFN,CU,120.0,40.0,
FR0806,5.0,130.31,NQC900E900B064A,9X9,QFN,CU,120.0,40.0,
FR0806,5.0,130.31,NQC900E900B064K,9X9,QFN,CU,120.0,40.0,
FR0814,5.0,417.67,TD-200E200B008C,2X2,QFN,CU,2470.0,40.0,
FR0860,3.0,534.2,NQ-500E500B032A,5X5,QFN,Cu,440.0,40.0,
FR0860,3.0,534.2,TQ-500E500B032A,5X5,QFN,Cu,440.0,40.0,
FR0860,3.0,534.2,TQ-500E500X032A,5X5,SFS,,440.0,40.0,
FR0860,5.0,219.45,NQ-500E500B032A,5X5,QFN,CU,440.0,40.0,
FR0860,5.0,219.45,TQ-500E500B032A,5X5,QFN,CU,440.0,40.0,
FR0860,5.0,219.45,TQ-500E500X032A,5X5,SFS,,440.0,40.0,
FR0888,3.0,189.54,NQ-500E500B032D,5X5,QFN,PPF,440.0,40.0,
FR0888,3.0,189.54,NQ-500E500B032P,5X5,QFN,PPF,440.0,40.0,
FR0888,3.0,189.54,NQC500E500B032D,5X5,QFN,PPF,440.0,40.0,
FR0888,3.0,189.54,NQC500E500B032P,5X5,QFN,PPF,440.0,40.0,
FR0898,3.0,240.16,NQ-500E500B028D,5X5,QFN,PPF,440.0,40.0,
FR0898,3.0,240.16,NQ-500E500B028P,5X5,QFN,PPF,440.0,40.0,
FR0898,3.0,240.16,NQC500E500B028P,5X5,QFN,PPF,440.0,40.0,
FR0928,3.0,175.17,NQC500E500A040D,5X5,QFN,PPF,440.0,40.0,
FR0928,3.0,175.17,NQC500E500A040P,5X5,QFN,PPF,440.0,40.0,
FR0928,3.0,175.17,TQ-500E500A040D,5X5,QFN,PPF,440.0,40.0,
FR0928,3.0,175.17,TQ-500E500A040P,5X5,QFN,PPF,440.0,40.0,
FR0928,3.0,175.17,TQC500E500A040P,5X5,QFN,PPF,440.0,40.0,
FR0928,3.0,175.17,TQW500E500A040P,5X5,QFN,PPF,440.0,40.0,
FR0929,3.0,190.94,MQ-600M600B040B,6X6,QFN,PPF,315.0,40.0,
FR0929,3.0,190.94,NQ-600E600B040D,6X6,QFN,PPF,315.0,40.0,
FR0929,3.0,190.94,NQ-600E600B040P,6X6,QFN,PPF,315.0,40.0,
FR0929,3.0,190.94,NQC600E600B040D,6X6,QFN,PPF,315.0,40.0,
FR0929,3.0,190.94,NQC600E600B040P,6X6,QFN,PPF,315.0,40.0,
FR0929,3.0,190.94,NQW600E600B040D,6X6,QFN,PPF,315.0,40.0,
FR0929,3.0,190.94,NQW600E600B040P,6X6,QFN,PPF,315.0,40.0,
FR0930,3.0,165.78,NQ-900E900B064D,9X9,QFN,PPF,120.0,40.0,
FR0930,3.0,165.78,NQ-900E900B064P,9X9,QFN,PPF,120.0,40.0,
FR0930,3.0,165.78,NQ-900S900B064P,9X9,QFN,PPF,120.0,40.0,
FR0930,3.0,165.78,NQC900E900B064D,9X9,QFN,PPF,120.0,40.0,
FR0930,3.0,165.78,NQC900E900B064P,9X9,QFN,PPF,120.0,40.0,
FR0930,3.0,165.78,NQW900E900B064D,9X9,QFN,PPF,120.0,40.0,
FR0930,3.0,165.78,NQW900E900B064P,9X9,QFN,PPF,120.0,40.0,
FR0940,3.0,238.43,MD-500M500B018P,5X5,QFN,PPF,440.0,40.0,
FR0940,3.0,238.43,MQ-500D500B018P,5X5,QFN,PPF,440.0,40.0,
FR0940,3.0,238.43,ND-500M500B018P,5X5,QFN,PPF,440.0,40.0,
FR0945,5.0,219.03,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR0945,5.0,219.03,NQ-500E500B032A,5X5,QFN,CU,440.0,40.0,
FR0945,5.0,219.03,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR0945,5.0,219.03,NQC500E500B032A,5X5,QFN,CU,440.0,40.0,
FR0958,3.0,237.12,NQ-400E400B020D,4X4,QFN,PPF,700.0,40.0,
FR0958,3.0,237.12,NQ-400E400B020P,4X4,QFN,PPF,700.0,40.0,
FR0958,3.0,237.12,NQC400E400B020D,4X4,QFN,PPF,700.0,30.0,
FR0967,3.0,596.46,ND-500E400B014A,4X5,QFN,Cu,550.0,40.0,
FR0967,3.0,596.46,ND-500E400X014A,4X5,SFS,,550.0,40.0,
FR0967,3.0,596.46,ND-500M400X014A,4X5,SFS,,550.0,40.0,
FR0968,5.0,258.16,NQ-600E600B036A,6X6,QFN,CU,315.0,40.0,
FR0968,5.0,258.16,NQ-600E600B036K,6X6,QFN,CU,315.0,40.0,
FR0968,5.0,258.16,NQ-600S600B036A,6X6,QFN,CU,315.0,40.0,
FR0969,5.0,257.84,MQC700E700B048A,7X7,QFN,CU,240.0,40.0,
FR0969,5.0,257.84,NQ-700E700B048A,7X7,QFN,CU,240.0,40.0,
FR0969,5.0,257.84,NQ-700E700B048K,7X7,QFN,CU,240.0,40.0,
FR0969,5.0,257.84,NQC700E700B048A,7X7,QFN,CU,240.0,40.0,
FR0969,5.0,257.84,NQC700E700B048K,7X7,QFN,CU,240.0,40.0,
FR0969,5.0,257.84,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR0969,5.0,257.84,TQ-700E700B048A,7X7,QFN,CU,240.0,40.0,
FR0969,5.0,257.84,TQ-700E700B048K,7X7,QFN,CU,240.0,40.0,
FR0969,5.0,257.84,TQC700E700B048K,7X7,QFN,CU,240.0,40.0,
FR0973,3.0,682.58,ND-300E300C008A,3X3,QFN,Cu,1170.0,30.0,
FR0973,3.0,682.58,ND-300E300X008A,3X3,SFS,,1170.0,30.0,
FR0973,3.0,682.58,ND-300E300X008K,3X3,SFS,,1170.0,30.0,
FR0973,3.0,682.58,ND-300E300X008U,3X3,SFS,,1824.0,30.0,
FR0986,3.0,214.04,MQD415E600Z015C,6X4.15,QFN,Cu,405.0,40.0,
FR0986,3.0,214.04,MQD415E600Z015N,6X4.15,QFN,Cu,405.0,40.0,
FR0987,3.0,125.56,MQ-A00EA00B072D,10X10,QFN,PPF,120.0,40.0,
FR0987,3.0,125.56,MQ-A00EA00B072P,10X10,QFN,PPF,120.0,40.0,
FR0987,3.0,125.56,MQ-A00MA00B072D,10X10,QFN,PPF,120.0,40.0,
FR0987,3.0,125.56,MQ-A00MA00B072P,10X10,QFN,PPF,120.0,40.0,
FR0987,3.0,125.56,NQ-A00EA00B072P,10X10,QFN,PPF,120.0,40.0,
FR0987,3.0,125.56,NQ-A00MA00B072P,10X10,QFN,PPF,120.0,40.0,
FR0987,3.0,125.56,NQCA00EA00B072P,10X10,QFN,PPF,120.0,30.0,
FR0989,5.0,148.06,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,Full Cut
FR0989,5.0,148.06,NQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR0989,5.0,148.06,NQ-700E700B048A,7X7,QFN,CU,240.0,40.0,
FR0989,5.0,148.06,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR0989,5.0,148.06,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR0989,5.0,148.06,TQ-700E700B048A,7X7,QFN,CU,240.0,40.0,
FR1009,5.0,215.15,ND-300E300B010A,3X3,QFN,CU,1170.0,30.0,
FR1009,5.0,215.15,TD-300E3001010A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR1009,5.0,215.15,TD-300E3001010K,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR1009,5.0,215.15,TQ-300E3001016A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR1010,5.0,295.87,ND-200E300B008A,3X2,QFN,CU,1690.0,30.0,
FR1010,5.0,295.87,ND-200E300B008K,3X2,QFN,CU,1690.0,30.0,
FR1010,5.0,295.87,NDC200E300B008A,3X2,QFN,CU,1690.0,20.0,
FR1027,3.0,505.64,TD-150E150B006P,1.5X1.5,QFN,PPF,4080.0,12.0,
FR1027,3.0,505.64,TDC150E150B006D,1.5X1.5,QFN,PPF,4080.0,18.0,
FR1027,3.0,505.64,TDC150E150B006P,1.5X1.5,QFN,PPF,4080.0,18.0,
FR1033,3.0,262.0,NQ-500E500B032P,5X5,QFN,PPF,440.0,40.0,
FR1033,3.0,262.0,NQC500E500B032P,5X5,QFN,PPF,440.0,40.0,
FR1033,3.0,262.0,TQC500E500B032P,5X5,QFN,PPF,440.0,40.0,
FR1051,3.0,663.19,ND-300E300B010A,3X3,QFN,Cu,1170.0,30.0,
FR1051,3.0,663.19,ND-300E300B010K,3X3,QFN,Cu,1170.0,30.0,
FR1051,3.0,663.19,ND-300E300X010A,3X3,SFS,,1170.0,30.0,
FR1055,3.0,204.82,NQ-700E700B048A,7X7,QFN,Cu,240.0,40.0,
FR1055,3.0,204.82,NQ-700E700X048A,7X7,SFS,,240.0,40.0,
FR1055,3.0,204.82,NQ-700E700X048K,7X7,SFS,,240.0,40.0,
FR1056,5.0,298.23,ND-200E200B008A,2X2,QFN,CU,2470.0,20.0,
FR1056,5.0,298.23,NDC200E200B008A,2X2,QFN,CU,2470.0,20.0,
FR1056,5.0,298.23,NDC200E200B008K,2X2,QFN,CU,2470.0,20.0,
FR1082,5.0,135.06,MQC700E700B048A,7X7,QFN,CU,240.0,40.0,
FR1082,5.0,135.06,NQ-700E700B048A,7X7,QFN,CU,240.0,40.0,
FR1082,5.0,135.06,NQ-700E700X048A,7X7,SFS,,240.0,40.0,
FR1082,5.0,135.06,NQC700E700B048A,7X7,QFN,CU,240.0,40.0,
FR1082,5.0,135.06,NQC700E700B048K,7X7,QFN,CU,240.0,40.0,
FR1086,5.0,306.44,NQ-700Z700A056T,7X7,QFN,CU,0.0,0.0,
FR1086,5.0,306.44,NQ-700Z700Z056T,7X7,QFN,CU,0.0,0.0,
FR1086,5.0,306.44,NQ-700Z700Z088T,7X7,QFN,CU,0.0,0.0,
FR1086,5.0,306.44,NQ-800Z800Z100T,8X8,QFN,CU,0.0,0.0,
FR1086,5.0,306.44,TD-200E2001008A,2X2,SLP,Cu,2470.0,20.0,Full Cut
FR1086,5.0,306.44,TD-200E2001008K,2X2,SLP,Cu,2470.0,20.0,Full Cut
FR1086,5.0,306.44,TD-200E200B008A,2X2,QFN,CU,2470.0,16.0,
FR1086,5.0,306.44,TD-200E200B008K,2X2,QFN,CU,2470.0,20.0,
FR1086,5.0,306.44,TDC200E2001008A,2X2,SLP,Cu,2470.0,20.0,Full Cut
FR1086,5.0,306.44,TDC200E2001008K,2X2,SLP,Cu,2470.0,30.0,Full Cut
FR1086,5.0,306.44,ZB-G0-1G0361BFT,16X16,BGA,,1.0,1.0,
FR1120,5.0,204.23,ND-350E430C008A,4.3X3.5,QFN,CU,720.0,30.0,
FR1125,5.0,407.55,TQ-400E4001016A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1128,5.0,258.38,NQ-500E500A040A,5X5,QFN,CU,440.0,40.0,
FR1128,5.0,258.38,NQC500E500A040A,5X5,QFN,CU,440.0,40.0,
FR1134,3.0,204.21,NQ-500E500B032P,5X5,QFN,PPF,440.0,40.0,
FR1134,3.0,204.21,NQ-500S500B032P,5X5,QFN,PPF,440.0,40.0,
FR1134,3.0,204.21,NQC500E500B032D,5X5,QFN,PPF,440.0,40.0,
FR1134,3.0,204.21,NQC500E500B032P,5X5,QFN,PPF,440.0,40.0,
FR1134,3.0,204.21,TQ-500M500B032P,5X5,QFN,PPF,440.0,40.0,
FR1134,3.0,204.21,TQC500M500B032P,5X5,QFN,PPF,440.0,40.0,
FR1138,5.0,248.42,TQ-300E3001012C,3X3,SLP,Cu,1170.0,40.0,Full Cut
FR1138,5.0,248.42,TQ-300E3001012N,3X3,SLP,Cu,1170.0,40.0,Full Cut
FR1141,5.0,248.98,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1141,5.0,248.98,NQ-400E400B024A,4X4,QFN,CU,700.0,40.0,
FR1141,5.0,248.98,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1141,5.0,248.98,NQC400E400B024A,4X4,QFN,CU,700.0,40.0,
FR1141,5.0,248.98,TQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1141,5.0,248.98,TQ-400E400B024A,4X4,QFN,CU,700.0,40.0,
FR1141,5.0,248.98,TQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1144,5.0,158.75,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1144,5.0,158.75,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1144,5.0,158.75,TQ-700E700B048A,7X7,QFN,CU,240.0,40.0,
FR1144,5.0,158.75,TQC700E700B048A,7X7,QFN,CU,240.0,40.0,
FR1152,5.0,182.11,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR1152,5.0,182.11,NQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR1152,5.0,182.11,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR1152,5.0,182.11,NQC500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR1162,5.0,216.02,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1162,5.0,216.02,NQO400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1162,5.0,216.02,TQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1162,5.0,216.02,TQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1162,5.0,216.02,TQ-400E400B024A,4X4,QFN,CU,700.0,40.0,
FR1162,5.0,216.02,TQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1162,5.0,216.02,TQC400E4001024K,4X4,SLP,Cu,700.0,30.0,Full Cut
FR1168,5.0,160.01,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,Full Cut
FR1168,5.0,160.01,NQC700M7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1168,5.0,160.01,NQC700M7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1171,3.0,214.11,NQ-600E600B040P,6X6,QFN,PPF,315.0,40.0,
FR1171,3.0,214.11,NQC600E600B040B,6X6,QFN,PPF,315.0,40.0,
FR1171,3.0,214.11,TQC600E600B040P,6X6,QFN,PPF,315.0,40.0,
FR1182,5.0,386.34,TD-200E2001006A,2X2,SLP,Cu,2470.0,20.0,Full Cut
FR1182,5.0,386.34,TD-200E200C006A,2X2,QFN,CU,2470.0,20.0,
FR1182,5.0,386.34,TD-200E200C006K,2X2,QFN,CU,2470.0,20.0,
FR1182,5.0,386.34,TD-200E200X006A,2X2,SFS,,2470.0,20.0,
FR1182,5.0,386.34,TD-200E200X006K,2X2,SFS,,2470.0,20.0,
FR1182,5.0,386.34,TDC200E200C006K,2X2,QFN,CU,2470.0,20.0,
FR1192,5.0,187.67,NQ-500E5001024A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR1192,5.0,187.67,NQ-500E5001024K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR1192,5.0,187.67,NQ-500E500C024A,5X5,QFN,CU,440.0,40.0,
FR1192,5.0,187.67,NQ-500E500C024K,5X5,QFN,CU,440.0,40.0,
FR1192,5.0,187.67,NQC500E5001024K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR1192,5.0,187.67,NQC500E5001024U,5X5,SLP,Cu,440.0,40.0,Full Cut
FR1194,3.0,208.18,MQ-500D500B032P,5X5,QFN,PPF,440.0,40.0,
FR1194,3.0,208.18,MQC500D500B032P,5X5,QFN,PPF,440.0,40.0,
FR1194,3.0,208.18,NQ-500E500B032B,5X5,QFN,PPF,440.0,40.0,
FR1194,3.0,208.18,NQ-500E500B032P,5X5,QFN,PPF,440.0,40.0,
FR1194,3.0,208.18,NQC500D500B032P,5X5,QFN,PPF,440.0,40.0,
FR1194,3.0,208.18,NQC500E500B032P,5X5,QFN,PPF,440.0,40.0,
FR1194,3.0,208.18,NQC500M500B032D,5X5,QFN,PPF,440.0,40.0,
FR1194,3.0,208.18,NQC500M500B032P,5X5,QFN,PPF,440.0,40.0,
FR1203,5.0,316.45,TD-300E200B010A,2X3,QFN,CU,1710.0,20.0,
FR1203,5.0,316.45,TD-300E200B010K,2X3,QFN,CU,1710.0,20.0,
FR1212,5.0,212.38,NQ-350E4501020A,4.5X3.5,SLP,Cu,720.0,40.0,Full Cut
FR1212,5.0,212.38,NQ-350M4501020A,4.5X3.5,SLP,Cu,720.0,40.0,Full Cut
FR1212,5.0,212.38,NQC350E4501020A,4.5X3.5,SLP,Cu,720.0,40.0,Full Cut
FR1212,5.0,212.38,NQC350E4501020K,4.5X3.5,SLP,Cu,720.0,40.0,Full Cut
FR1217,5.0,228.05,NQ-400E3501014C,3.5X4,SLP,Cu,770.0,40.0,Full Cut
FR1217,5.0,228.05,NQ-400E4501026C,4.5X4,SLP,Cu,600.0,30.0,Full Cut
FR1217,5.0,228.05,NQ-400E4501026N,4.5X4,SLP,Cu,600.0,30.0,Full Cut
FR1217,5.0,228.05,NQ-400E450B026C,,QFN,CU,,,
FR1224,5.0,233.21,TQC400E400B024A,4X4,QFN,CU,700.0,40.0,
FR1224,5.0,233.21,TQC400E400B024K,4X4,QFN,CU,700.0,40.0,
FR1229,3.0,137.82,NQ-600E600B040D,6X6,QFN,PPF,315.0,40.0,
FR1229,3.0,137.82,NQ-600E600B040P,6X6,QFN,PPF,315.0,40.0,
FR1229,3.0,137.82,NQC600E600B040D,6X6,QFN,PPF,315.0,40.0,
FR1229,3.0,137.82,NQC600E600B040P,6X6,QFN,PPF,315.0,40.0,
FR1230,3.0,341.83,TD-300M200B010P,2X3,QFN,PPF,1170.0,30.0,
FR1230,3.0,341.83,TDC300M200B010D,2X3,QFN,PPF,1710.0,20.0,
FR1230,3.0,341.83,TDC300M200B010P,2X3,QFN,PPF,1710.0,20.0,
FR1234,3.0,259.32,NQ-400E450B026F,4.5X4,QFN,PPF,600.0,30.0,
FR1234,3.0,259.32,NQ-400E450B026M,4.5X4,QFN,PPF,600.0,30.0,
FR1252,5.0,389.09,TD-200E2001008A,2X2,SLP,Cu,2470.0,20.0,Full Cut
FR1252,5.0,389.09,TD-200E2001008K,2X2,SLP,Cu,2470.0,20.0,Full Cut
FR1252,5.0,389.09,TD-200E200B008A,2X2,QFN,CU,2470.0,16.0,
FR1252,5.0,389.09,TDC200E2001008K,2X2,SLP,Cu,2470.0,30.0,Full Cut
FR1252,5.0,389.09,TDC200E200B008K,2X2,QFN,CU,2470.0,20.0,
FR1252,5.0,389.09,TDC200E200B008U,2X2,QFN,CU,2470.0,20.0,
FR1255,5.0,209.89,ND-400E400D010A,4X4,QFN,CU,700.0,40.0,
FR1255,5.0,209.89,ND-400E400D010K,4X4,QFN,CU,700.0,40.0,
FR1258,5.0,223.67,ND-450D3001014A,3X4.5,SLP,Cu,780.0,40.0,Full Cut
FR1258,5.0,223.67,ND-450D3001014K,3X4.5,SLP,Cu,780.0,40.0,Full Cut
FR1258,5.0,223.67,ND-450E3001014A,3X4.5,SLP,Cu,780.0,40.0,Full Cut
FR1258,5.0,223.67,ND-450E3001014K,3X4.5,SLP,Cu,780.0,40.0,Full Cut
FR1263,5.0,166.38,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,Full Cut
FR1263,5.0,166.38,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1263,5.0,166.38,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1263,5.0,166.38,NQC700E7001048U,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1263,5.0,166.38,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1278,5.0,201.97,TQ-400E4001020A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1278,5.0,201.97,TQ-400E4001020K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1285,3.0,581.62,MQC400S400X024A,4X4,SFS,,700.0,40.0,
FR1285,3.0,581.62,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Step Cut
FR1285,3.0,581.62,NQ-400E400X024A,4X4,SFS,,700.0,40.0,
FR1285,3.0,581.62,NQ-400E400X024U,4X4,SFS,,700.0,40.0,
FR1285,3.0,581.62,NQC400E400B024A,4X4,QFN,Cu,700.0,40.0,
FR1285,3.0,581.62,NQC400E400B024K,4X4,QFN,Cu,700.0,40.0,
FR1285,3.0,581.62,NQC400E400X024A,4X4,SFS,,700.0,40.0,
FR1285,3.0,581.62,NQC400E400X024U,4X4,SFS,,700.0,40.0,
FR1285,3.0,581.62,TQ-400E400B024A,4X4,QFN,Cu,700.0,40.0,
FR1285,3.0,581.62,TQ-400E400B024K,4X4,QFN,Cu,700.0,40.0,
FR1297,5.0,119.18,ND-300E3001010A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR1297,5.0,119.18,ND-300E3001010K,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR1297,5.0,119.18,NDC300E3001010A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR1297,5.0,119.18,NDC300E3001010K,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR1321,5.0,198.95,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1321,5.0,198.95,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1324,5.0,194.71,TQ-400E4001016A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1324,5.0,194.71,TQ-400E4001016K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1324,5.0,194.71,TQ-400E400C016A,4X4,QFN,CU,700.0,40.0,
FR1324,5.0,194.71,TQ-400E400C016K,4X4,QFN,CU,700.0,40.0,
FR1325,1.0,392.43,TQ-400E400B024P,4X4,QFN,PPF,700.0,40.0,
FR1325,1.0,392.43,TQC400E400B024P,4X4,QFN,PPF,700.0,40.0,
FR1327,5.0,161.05,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,Full Cut
FR1327,5.0,161.05,NQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1327,5.0,161.05,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1327,5.0,161.05,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1327,5.0,161.05,NQC700M7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1327,5.0,161.05,NQC700M700B048A,7X7,QFN,CU,240.0,40.0,
FR1327,5.0,161.05,NQO700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR1390,2.0,390.97,ND-200E2201006A,2.2X2,SLP,Cu,2210.0,30.0,
FR1390,2.0,390.97,ND-200E220C006A,2.2X2,QFN,Cu,2210.0,30.0,
FR1390,5.0,429.08,ND-200E2201006A,2.2X2,SLP,Cu,2210.0,30.0,Full Cut
FR1390,5.0,429.08,ND-200E220C006A,2.2X2,QFN,CU,2210.0,30.0,
FR1392,5.0,307.57,TD-200E2001006A,2X2,SLP,Cu,2470.0,20.0,Full Cut
FR1392,5.0,307.57,TD-200E2001006K,2X2,SLP,Cu,2470.0,20.0,Full Cut
FR1406,5.0,294.98,ND-300E3001010A,3X3,SLP,Cu,1170.0,30.0,Full Cut
