FRAME_STOCK,SPEED,TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame,Unit/strip,Strip/lot
FR0574,3.0,164.82,ND-500E600G008P,6X5,QFN,PPF,385.0,40.0
FR0576,5.0,168.09,TD-450E400E008A,4X4.5,QFN,Cu,600.0,40.0
FR0576,5.0,168.09,TD-450M400E008A,4X4.5,QFN,Cu,600.0,40.0
FR0576,5.0,168.09,TDC450E400E008A,4X4.5,QFN,Cu,600.0,40.0
FR0576,5.0,168.09,TDC450M400E008A,4X4.5,QFN,Cu,600.0,40.0
FR0598,3.0,231.06,NDC600E800G008A,8X6,QFN,Cu,225.0,40.0
FR0598,3.0,231.06,TD-600E800G008A,8X6,QFN,Cu,225.0,40.0
FR0598,3.0,231.06,TDC600E800G008A,8X6,QFN,Cu,225.0,40.0
FR0598,3.0,231.06,TDC600E800G008K,8X6,QFN,Cu,225.0,40.0
FR0598,5.0,138.76,NDC600E800G008A,8X6,QFN,Cu,225.0,40.0
FR0598,5.0,138.76,TD-600E800G008A,8X6,QFN,Cu,225.0,40.0
FR0598,5.0,138.76,TDC600E800G008A,8X6,QFN,Cu,225.0,40.0
FR0598,5.0,138.76,TDC600E800G008K,8X6,QFN,Cu,225.0,40.0
FR0601,5.0,188.91,NQ-400E4001020A,4X4,SLP,Cu,700.0,40.0
FR0601,5.0,188.91,NQ-400E400B020A,4X4,QFN,Cu,700.0,40.0
FR0601,5.0,188.91,NQ-400E400X020A,4X4,SFS,,700.0,40.0
FR0601,5.0,188.91,NQC400E400B020A,4X4,QFN,Cu,700.0,40.0
FR0601,5.0,188.91,NQC400S400B020K,4X4,QFN,Cu,700.0,40.0
FR0603,3.0,136.48,ND-300E300C008D,3X3,QFN,PPF,1170.0,30.0
FR0603,3.0,136.48,ND-300E300C008P,3X3,QFN,PPF,1170.0,30.0
FR0603,3.0,136.48,NDC300E300C008Y,3X3,QFN,PPF,1170.0,30.0
FR0606,5.0,91.06,TQ-400E700B036A,7X4,QFN,Cu,400.0,40.0
FR0610,5.0,266.7,NQ-400E400A028A,4X4,QFN,Cu,700.0,40.0
FR0610,5.0,266.7,NQC400E400A028A,4X4,QFN,Cu,700.0,40.0
FR0610,5.0,266.7,NQC400E400A028K,4X4,QFN,Cu,700.0,40.0
FR0624,3.0,166.68,NQ-800E800B056D,8X8,QFN,PPF,175.0,40.0
FR0624,3.0,166.68,NQ-800E800B056P,8X8,QFN,PPF,175.0,40.0
FR0624,3.0,166.68,NQC800E800B056P,8X8,QFN,PPF,175.0,60.0
FR0624,3.0,166.68,TQ-800E800B056P,8X8,QFN,PPF,175.0,40.0
FR0625,3.0,321.62,ND-300E300B010D,3X3,QFN,PPF,1170.0,30.0
FR0625,3.0,321.62,ND-300E300B010P,3X3,QFN,PPF,1170.0,30.0
FR0630,3.0,492.79,NQ-500E500C024A,5X5,QFN,Cu,440.0,40.0
FR0630,3.0,492.79,NQ-500E500C024K,5X5,QFN,Cu,440.0,40.0
FR0630,3.0,492.79,NQ-500E500X024A,5X5,SFS,,440.0,40.0
FR0630,3.0,492.79,NQ-500E500X024K,5X5,SFS,,440.0,40.0
FR0630,3.0,492.79,NQ-500E500X024U,5X5,SFS,,440.0,40.0
FR0643,5.0,187.49,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0
FR0643,5.0,187.49,NQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0643,5.0,187.49,NQ-500E500B032K,5X5,QFN,Cu,440.0,40.0
FR0643,5.0,187.49,NQ-500E500B032U,5X5,QFN,Cu,440.0,40.0
FR0643,5.0,187.49,NQ-500S500B032A,5X5,QFN,Cu,440.0,40.0
FR0643,5.0,187.49,NQ-500S500X032A,5X5,SFS,,440.0,40.0
FR0643,5.0,187.49,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0
FR0643,5.0,187.49,NQC500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0643,5.0,187.49,NQC500E500B032K,5X5,QFN,Cu,440.0,40.0
FR0643,5.0,187.49,NQC500E500B032U,5X5,QFN,Cu,440.0,40.0
FR0643,5.0,187.49,TQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0643,5.0,187.49,TQ-500E500X032A,5X5,SFS,,440.0,40.0
FR0643,5.0,187.49,TQ-500M500B032A,5X5,QFN,Cu,440.0,40.0
FR0643,5.0,187.49,TQC500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0643,5.0,187.49,TQC500E500B032K,5X5,QFN,Cu,440.0,40.0
FR0654,5.0,243.81,ND-400E400C012A,4X4,QFN,Cu,700.0,40.0
FR0654,5.0,243.81,ND-400E400X012A,4X4,SFS,,700.0,40.0
FR0654,5.0,243.81,ND-400E400X012K,4X4,SFS,,700.0,40.0
FR0663,5.0,169.56,TQ-700MB00B064A,11X7,QFN,Cu,150.0,40.0
FR0663,5.0,169.56,TQ-700MB00B064K,11X7,QFN,Cu,150.0,40.0
FR0668,3.0,271.25,NQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0674,5.0,193.46,TQ-300E600B028A,6X3,QFN,Cu,585.0,40.0
FR0674,5.0,193.46,TQ-300E600B028K,6X3,QFN,Cu,585.0,40.0
FR0679,3.0,471.2,ND-250E200Z006P,2X2.5,QFN,PPF,1995.0,30.0
FR0679,3.0,471.2,ND-250S200Z006P,2X2.5,QFN,PPF,2090.0,30.0
FR0679,3.0,471.2,TDC250E200Z006P,2X2.5,QFN,PPF,2090.0,30.0
FR0691,5.0,114.7,NQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0691,5.0,114.7,NQC900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0691,5.0,114.7,NQC900E900B064K,9X9,QFN,Cu,120.0,40.0
FR0694,3.0,316.58,TD-200S160Z004D,1.6X2,QFN,PPF,2990.0,24.0
FR0694,3.0,316.58,TD-200S160Z004P,1.6X2,QFN,PPF,2990.0,24.0
FR0695,3.0,331.12,ND-280E160D004A,1.6X2.8,QFN,Cu,2300.0,20.0
FR0695,3.0,331.12,ND-280E160D004K,1.6X2.8,QFN,Cu,2300.0,20.0
FR0695,3.0,331.12,ND-280Z160D004A,1.6X2.8,QFN,Cu,2300.0,20.0
FR0695,3.0,331.12,NDC280E160D004K,1.6X2.8,QFN,Cu,2300.0,20.0
FR0695,3.0,331.12,NDE280E160D004A,1.6X2.8,QFN,Cu,2300.0,12.0
FR0695,3.0,331.12,NDE280E160D004K,1.6X2.8,QFN,Cu,2300.0,12.0
FR0695,3.0,331.12,NDF280E160D004A,1.6X2.8,QFN,Cu,2300.0,16.0
FR0695,3.0,331.12,NDF280E160D004K,1.6X2.8,QFN,Cu,2300.0,20.0
FR0695,3.0,331.12,NDG280E160D004K,1.6X2.8,QFN,Cu,2300.0,20.0
FR0695,5.0,279.7,ND-280E160D004A,1.6X2.8,QFN,Cu,2300.0,20.0
FR0695,5.0,279.7,ND-280E160D004K,1.6X2.8,QFN,Cu,2300.0,20.0
FR0695,5.0,279.7,ND-280Z160D004A,1.6X2.8,QFN,Cu,2300.0,20.0
FR0695,5.0,279.7,NDC280E160D004K,1.6X2.8,QFN,Cu,2300.0,20.0
FR0695,5.0,279.7,NDE280E160D004A,1.6X2.8,QFN,Cu,2300.0,12.0
FR0695,5.0,279.7,NDE280E160D004K,1.6X2.8,QFN,Cu,2300.0,12.0
FR0695,5.0,279.7,NDF280E160D004A,1.6X2.8,QFN,Cu,2300.0,16.0
FR0695,5.0,279.7,NDF280E160D004K,1.6X2.8,QFN,Cu,2300.0,20.0
FR0695,5.0,279.7,NDG280E160D004K,1.6X2.8,QFN,Cu,2300.0,20.0
FR0699,5.0,195.7,MQC500E5001032A,5X5,SLP,Cu,440.0,40.0
FR0699,5.0,195.7,NQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0699,5.0,195.7,NQ-500E500B032K,5X5,QFN,Cu,440.0,40.0
FR0699,5.0,195.7,NQ-500E500X032A,5X5,SFS,,440.0,40.0
FR0699,5.0,195.7,NQ-500S5001032A,5X5,SLP,Cu,440.0,40.0
FR0699,5.0,195.7,NQ-500S500B032A,5X5,QFN,Cu,440.0,40.0
FR0699,5.0,195.7,NQ-500S500X032A,5X5,SFS,,440.0,40.0
FR0699,5.0,195.7,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0
FR0699,5.0,195.7,NQC500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0700,5.0,177.85,NQC500E600B028K,6X5,QFN,Cu,360.0,30.0
FR0700,5.0,177.85,NQC500E600B028U,6X5,QFN,Cu,360.0,30.0
FR0700,5.0,177.85,TQ-500E600B028A,6X5,QFN,Cu,360.0,40.0
FR0700,5.0,177.85,TQ-500E600B028K,6X5,QFN,Cu,360.0,40.0
FR0700,5.0,177.85,TQ-500M600B028A,6X5,QFN,Cu,360.0,40.0
FR0712,3.0,192.84,NQC700E700B048P,7X7,QFN,PPF,240.0,40.0
FR0712,3.0,192.84,NQC700E700B048Y,7X7,QFN,PPF,240.0,40.0
FR0712,3.0,192.84,TQC700E700B048P,7X7,QFN,PPF,240.0,40.0
FR0716,3.0,317.0,MQC500E500B032D,5X5,QFN,PPF,440.0,40.0
FR0716,3.0,317.0,MQC500E500B032P,5X5,QFN,PPF,440.0,40.0
FR0716,3.0,317.0,NQ-500E500B032P,5X5,QFN,PPF,440.0,40.0
FR0716,3.0,317.0,NQC500E500B032P,5X5,QFN,PPF,440.0,40.0
FR0716,3.0,317.0,TQ-500E500B032P,5X5,QFN,PPF,440.0,40.0
FR0716,3.0,317.0,TQC500E500B032P,5X5,QFN,PPF,440.0,40.0
FR0716,3.0,317.0,TQC500M500B032P,5X5,QFN,PPF,440.0,40.0
FR0720,3.0,269.94,MQ-400E400B024P,4X4,QFN,PPF,700.0,40.0
FR0720,3.0,269.94,NQ-400E400B024P,4X4,QFN,PPF,700.0,40.0
FR0720,3.0,269.94,NQC400E400B024P,4X4,QFN,PPF,700.0,40.0
FR0720,3.0,269.94,TQ-400E400B024P,4X4,QFN,PPF,700.0,40.0
FR0720,3.0,269.94,TQ-400M400B024P,4X4,QFN,PPF,700.0,24.0
FR0720,3.0,269.94,TQC400E400B024D,4X4,QFN,PPF,700.0,40.0
FR0720,3.0,269.94,TQC400E400B024P,4X4,QFN,PPF,700.0,40.0
FR0720,3.0,269.94,TQC500E500B032P,5X5,QFN,PPF,440.0,40.0
FR0726,5.0,235.2,NQ-300E3001020A,3X3,SLP,Cu,1170.0,30.0
FR0726,5.0,235.2,NQ-300E300B020A,3X3,QFN,Cu,1170.0,30.0
FR0726,5.0,235.2,TQ-300E300B020A,3X3,QFN,Cu,1170.0,30.0
FR0726,5.0,235.2,TQ-300E300B020K,3X3,QFN,Cu,1170.0,30.0
FR0726,5.0,235.2,TQC300E300B020A,3X3,QFN,Cu,1170.0,30.0
FR0726,5.0,235.2,TQC300E300B020K,3X3,QFN,Cu,1170.0,30.0
FR0736,3.0,155.24,MQC900S900B064D,9X9,QFN,PPF,120.0,30.0
FR0736,3.0,155.24,NQ-900E900B064D,9X9,QFN,PPF,120.0,40.0
FR0736,3.0,155.24,NQ-900E900B064P,9X9,QFN,PPF,120.0,40.0
FR0736,3.0,155.24,NQC900E900B064D,9X9,QFN,PPF,120.0,40.0
FR0736,3.0,155.24,NQC900E900B064P,9X9,QFN,PPF,120.0,40.0
FR0736,3.0,155.24,TQC900E900B064P,9X9,QFN,PPF,120.0,40.0
FR0737,2.0,509.22,TD-200E200C006D,2X2,QFN,PPF,2470.0,20.0
FR0737,2.0,509.22,TD-200E200C006P,2X2,QFN,PPF,2470.0,20.0
FR0737,2.0,509.22,TDC200E200C006D,2X2,QFN,PPF,2470.0,20.0
FR0737,2.0,509.22,TDC200E200C006P,2X2,QFN,PPF,2470.0,20.0
FR0737,3.0,356.94,TD-200E200C006D,2X2,QFN,PPF,2470.0,20.0
FR0737,3.0,356.94,TD-200E200C006P,2X2,QFN,PPF,2470.0,20.0
FR0737,3.0,356.94,TDC200E200C006D,2X2,QFN,PPF,2470.0,20.0
FR0737,3.0,356.94,TDC200E200C006P,2X2,QFN,PPF,2470.0,20.0
FR0737,5.0,288.94,TD-200E200C006D,2X2,QFN,PPF,2470.0,20.0
FR0737,5.0,288.94,TD-200E200C006P,2X2,QFN,PPF,2470.0,20.0
FR0737,5.0,288.94,TDC200E200C006D,2X2,QFN,PPF,2470.0,20.0
FR0737,5.0,288.94,TDC200E200C006P,2X2,QFN,PPF,2470.0,20.0
FR0738,3.0,177.14,NQ-700E700B048D,7X7,QFN,PPF,240.0,40.0
FR0738,3.0,177.14,NQ-700E700B048P,7X7,QFN,PPF,240.0,40.0
FR0738,3.0,177.14,NQ-700M700B048D,7X7,QFN,PPF,240.0,40.0
FR0738,3.0,177.14,NQ-700M700B048P,7X7,QFN,PPF,240.0,40.0
FR0738,3.0,177.14,NQC700E700B048B,7X7,QFN,PPF,240.0,40.0
FR0738,3.0,177.14,NQC700E700B048D,7X7,QFN,PPF,240.0,40.0
FR0738,3.0,177.14,NQC700E700B048P,7X7,QFN,PPF,240.0,40.0
FR0738,3.0,177.14,TQC700E700B048P,7X7,QFN,PPF,240.0,40.0
FR0751,5.0,172.09,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500E5001032E,5X5,SLP,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500E5001032U,5X5,SLP,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500E500B032E,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500E500B032K,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500E500B032U,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500E500X032E,5X5,SFS,,440.0,40.0
FR0751,5.0,172.09,NQ-500M5001032A,5X5,SLP,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500M5001032E,5X5,SLP,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500M5001032U,5X5,SLP,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500M500B032A,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500M500B032U,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,NQ-500M500X032A,5X5,SFS,,440.0,40.0
FR0751,5.0,172.09,NQ-500M500X032E,5X5,SFS,,440.0,40.0
FR0751,5.0,172.09,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0
FR0751,5.0,172.09,NQC500E5001032E,5X5,SLP,Cu,440.0,40.0
FR0751,5.0,172.09,NQC500E5001032U,5X5,SLP,Cu,440.0,40.0
FR0751,5.0,172.09,NQC500E5001032Z,5X5,SLP,Cu,440.0,40.0
FR0751,5.0,172.09,NQC500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,NQC500E500B032E,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,NQC500E500B032K,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,NQC500E500B032U,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,NQC500E500X032U,5X5,SFS,,440.0,40.0
FR0751,5.0,172.09,NQC500M500B032A,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,TQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0751,5.0,172.09,TQC500E500B032U,5X5,QFN,Cu,440.0,30.0
FR0752,1.0,458.35,TD-200E200M008A,2X2,QFN,Cu,2470.0,20.0
FR0752,1.0,458.35,TD-200E200M008K,2X2,QFN,Cu,2470.0,20.0
FR0752,1.0,458.35,TD-200E200M008P,2X2,QFN,PPF,2470.0,20.0
FR0752,3.0,452.39,TD-200E200M008A,2X2,QFN,Cu,2470.0,20.0
FR0752,3.0,452.39,TD-200E200M008K,2X2,QFN,Cu,2470.0,20.0
FR0752,3.0,452.39,TD-200E200M008P,2X2,QFN,PPF,2470.0,20.0
FR0759,5.0,305.08,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR0759,5.0,305.08,NQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR0759,5.0,305.08,NQ-400E400B024K,4X4,QFN,Cu,700.0,40.0
FR0759,5.0,305.08,NQC400E400B024A,4X4,QFN,Cu,700.0,40.0
FR0759,5.0,305.08,TQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR0759,5.0,305.08,TQ-400E400B024K,4X4,QFN,Cu,700.0,40.0
FR0759,5.0,305.08,TQC400E400B024A,4X4,QFN,Cu,700.0,40.0
FR0770,5.0,142.77,TQ-700E800B052A,8X7,QFN,Cu,210.0,40.0
FR0770,5.0,142.77,TQ-700M800B052A,8X7,QFN,Cu,210.0,40.0
FR0770,5.0,142.77,TQ-700M800B052K,7X8,QFN,Cu,210.0,40.0
FR0773,3.0,187.61,ND-400E3001012A,3X4,SLP,Cu,910.0,40.0
FR0773,3.0,187.61,ND-400E300B012A,3X4,QFN,Cu,910.0,40.0
FR0773,3.0,187.61,NDC400E3001012A,3X4,SLP,Cu,910.0,40.0
FR0773,3.0,187.61,NDC400E3001012K,3X4,SLP,Cu,910.0,40.0
FR0773,3.0,187.61,NDC400E300B012A,3X4,QFN,Cu,910.0,40.0
FR0773,3.0,187.61,NDC400E300B012K,3X4,QFN,Cu,910.0,40.0
FR0773,5.0,241.89,ND-400E3001012A,3X4,SLP,Cu,910.0,40.0
FR0773,5.0,241.89,ND-400E300B012A,3X4,QFN,Cu,910.0,40.0
FR0773,5.0,241.89,NDC400E3001012A,3X4,SLP,Cu,910.0,40.0
FR0773,5.0,241.89,NDC400E3001012K,3X4,SLP,Cu,910.0,40.0
FR0773,5.0,241.89,NDC400E300B012A,3X4,QFN,Cu,910.0,40.0
FR0773,5.0,241.89,NDC400E300B012K,3X4,QFN,Cu,910.0,40.0
FR0784,3.0,266.17,MQ-300S300B016P,3X3,QFN,PPF,1170.0,30.0
FR0784,3.0,266.17,MQC300S300B016P,3X3,QFN,PPF,1170.0,30.0
FR0784,3.0,266.17,NQ-300E300B016D,3X3,QFN,PPF,1170.0,30.0
FR0784,3.0,266.17,NQ-300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR0784,3.0,266.17,NQC300E300B016D,3X3,QFN,PPF,1170.0,30.0
FR0784,3.0,266.17,NQC300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR0784,3.0,266.17,TQ-300E300B016D,3X3,QFN,PPF,1824.0,30.0
FR0784,3.0,266.17,TQ-300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR0784,3.0,266.17,TQC300E300B016D,3X3,QFN,PPF,1170.0,30.0
FR0784,3.0,266.17,TQC300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR0785,0.0,426.09,MQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR0785,0.0,426.09,MQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR0785,0.0,426.09,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR0785,0.0,426.09,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR0785,0.0,426.09,NQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR0785,0.0,426.09,NQ-400E400X024A,4X4,SFS,,700.0,40.0
FR0785,0.0,426.09,NQ-400E400X024K,4X4,SFS,,700.0,40.0
FR0785,0.0,426.09,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0
FR0785,3.0,387.02,MQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR0785,3.0,387.02,MQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR0785,3.0,387.02,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR0785,3.0,387.02,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR0785,3.0,387.02,NQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR0785,3.0,387.02,NQ-400E400X024A,4X4,SFS,,700.0,40.0
FR0785,3.0,387.02,NQ-400E400X024K,4X4,SFS,,700.0,40.0
FR0785,3.0,387.02,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0
FR0785,5.0,226.34,MQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR0785,5.0,226.34,MQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR0785,5.0,226.34,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR0785,5.0,226.34,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR0785,5.0,226.34,NQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR0785,5.0,226.34,NQ-400E400X024A,4X4,SFS,,700.0,40.0
FR0785,5.0,226.34,NQ-400E400X024K,4X4,SFS,,700.0,40.0
FR0785,5.0,226.34,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0
FR0800,3.0,441.88,TDC300M300C008P,3X3,QFN,PPF,1170.0,30.0
FR0800,3.0,441.88,TDW300E300C008P,3X3,QFN,PPF,1170.0,30.0
FR0800,3.0,441.88,TDW300M300C008P,3X3,QFN,PPF,1170.0,30.0
FR0806,2.0,203.79,NQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0806,2.0,203.79,NQ-900E900B064K,9X9,QFN,Cu,120.0,40.0
FR0806,2.0,203.79,NQC900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0806,2.0,203.79,NQC900E900B064K,9X9,QFN,Cu,120.0,40.0
FR0806,5.0,130.31,NQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0806,5.0,130.31,NQ-900E900B064K,9X9,QFN,Cu,120.0,40.0
FR0806,5.0,130.31,NQC900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0806,5.0,130.31,NQC900E900B064K,9X9,QFN,Cu,120.0,40.0
FR0809,5.0,233.2,TQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0809,5.0,233.2,TQ-500E500B032K,5X5,QFN,Cu,440.0,40.0
FR0814,5.0,378.21,TD-200E200B008C,2X2,QFN,Cu,2470.0,40.0
FR0860,3.0,534.2,NQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0860,3.0,534.2,TQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0860,3.0,534.2,TQ-500E500X032A,5X5,SFS,,440.0,40.0
FR0860,5.0,225.85,NQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0860,5.0,225.85,TQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0860,5.0,225.85,TQ-500E500X032A,5X5,SFS,,440.0,40.0
FR0868,3.0,344.85,MQD400E650Z022C,6.5X4,QFN,Cu,450.0,40.0
FR0868,3.0,344.85,MQD400E650Z022N,6.5X4,QFN,Cu,450.0,40.0
FR0873,5.0,264.62,MQD400E450Z018C,4X4.5,QFN,Cu,600.0,40.0
FR0875,3.0,192.76,NQ-700E700A056P,7X7,QFN,PPF,240.0,40.0
FR0875,3.0,192.76,NQC700E700A056P,7X7,QFN,PPF,240.0,40.0
FR0884,3.0,287.61,NQ-400E400A032P,4X4,QFN,PPF,700.0,40.0
FR0884,3.0,287.61,NQC400E400A032D,4X4,QFN,PPF,700.0,40.0
FR0884,3.0,287.61,NQC400E400A032P,4X4,QFN,PPF,700.0,40.0
FR0888,3.0,208.41,NQ-500E500B032D,5X5,QFN,PPF,440.0,40.0
FR0888,3.0,208.41,NQ-500E500B032P,5X5,QFN,PPF,440.0,40.0
FR0888,3.0,208.41,NQC500E500B032D,5X5,QFN,PPF,440.0,40.0
FR0888,3.0,208.41,NQC500E500B032P,5X5,QFN,PPF,440.0,40.0
FR0890,3.0,175.39,NQ-400E400B024D,4X4,QFN,PPF,700.0,40.0
FR0890,3.0,175.39,NQ-400E400B024P,4X4,QFN,PPF,700.0,40.0
FR0890,3.0,175.39,NQC400E400B024B,4X4,QFN,PPF,700.0,40.0
FR0890,3.0,175.39,NQC400E400B024D,4X4,QFN,PPF,700.0,40.0
FR0890,3.0,175.39,NQC400E400B024P,4X4,QFN,PPF,700.0,40.0
FR0890,3.0,175.39,TQ-400E400B024D,4X4,QFN,PPF,700.0,40.0
FR0890,3.0,175.39,TQ-400E400B024P,4X4,QFN,PPF,700.0,40.0
FR0898,3.0,238.1,NQ-500E500B028D,5X5,QFN,PPF,440.0,40.0
FR0898,3.0,238.1,NQ-500E500B028P,5X5,QFN,PPF,440.0,40.0
FR0898,3.0,238.1,NQC500E500B028P,5X5,QFN,PPF,440.0,40.0
FR0928,3.0,175.17,NQC500E500A040D,5X5,QFN,PPF,440.0,40.0
FR0928,3.0,175.17,NQC500E500A040P,5X5,QFN,PPF,440.0,40.0
FR0928,3.0,175.17,TQ-500E500A040D,5X5,QFN,PPF,440.0,40.0
FR0928,3.0,175.17,TQ-500E500A040P,5X5,QFN,PPF,440.0,40.0
FR0928,3.0,175.17,TQC500E500A040P,5X5,QFN,PPF,440.0,40.0
FR0928,3.0,175.17,TQW500E500A040P,5X5,QFN,PPF,440.0,40.0
FR0929,3.0,190.94,MQ-600M600B040B,6X6,QFN,PPF,315.0,40.0
FR0929,3.0,190.94,NQ-600E600B040D,6X6,QFN,PPF,315.0,40.0
FR0929,3.0,190.94,NQ-600E600B040P,6X6,QFN,PPF,315.0,40.0
FR0929,3.0,190.94,NQC600E600B040D,6X6,QFN,PPF,315.0,40.0
FR0929,3.0,190.94,NQC600E600B040P,6X6,QFN,PPF,315.0,40.0
FR0929,3.0,190.94,NQW600E600B040D,6X6,QFN,PPF,315.0,40.0
FR0929,3.0,190.94,NQW600E600B040P,6X6,QFN,PPF,315.0,40.0
FR0930,3.0,166.64,NQ-900E900B064D,9X9,QFN,PPF,120.0,40.0
FR0930,3.0,166.64,NQ-900E900B064P,9X9,QFN,PPF,120.0,40.0
FR0930,3.0,166.64,NQ-900S900B064P,9X9,QFN,PPF,120.0,40.0
FR0930,3.0,166.64,NQC900E900B064D,9X9,QFN,PPF,120.0,40.0
FR0930,3.0,166.64,NQC900E900B064P,9X9,QFN,PPF,120.0,40.0
FR0930,3.0,166.64,NQW900E900B064D,9X9,QFN,PPF,120.0,40.0
FR0930,3.0,166.64,NQW900E900B064P,9X9,QFN,PPF,120.0,40.0
FR0934,3.0,519.0,NQ-500E500C024A,5X5,QFN,Cu,440.0,40.0
FR0934,3.0,519.0,NQ-500E500X024A,5X5,SFS,,440.0,40.0
FR0934,3.0,519.0,NQ-500E500X024K,5X5,SFS,,440.0,40.0
FR0940,3.0,344.72,MD-500M500B018P,5X5,QFN,PPF,440.0,40.0
FR0940,3.0,344.72,MQ-500D500B018P,5X5,QFN,PPF,440.0,40.0
FR0940,3.0,344.72,ND-500M500B018P,5X5,QFN,PPF,440.0,40.0
FR0942,3.0,280.29,NQ-400E4001020A,4X4,SLP,Cu,700.0,40.0
FR0942,3.0,280.29,NQ-400E400B020A,4X4,QFN,Cu,700.0,40.0
FR0942,3.0,280.29,TQ-400E4001020A,4X4,SLP,Cu,700.0,40.0
FR0942,3.0,280.29,TQC400E400B020A,4X4,QFN,Cu,700.0,40.0
FR0944,5.0,159.55,NQ-500E5001028A,5X5,SLP,Cu,440.0,40.0
FR0944,5.0,159.55,NQ-500E500B028A,5X5,QFN,Cu,440.0,40.0
FR0944,5.0,159.55,NQC500E500B028A,5X5,QFN,Cu,440.0,40.0
FR0945,5.0,196.08,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0
FR0945,5.0,196.08,NQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0945,5.0,196.08,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0
FR0945,5.0,196.08,NQC500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0958,3.0,232.66,NQ-400E400B020D,4X4,QFN,PPF,700.0,40.0
