FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Frame type ,Unit/strip,Process,Before_Outlier,After_Outlier
FR1449,3.0,231.28,TD-300E3001010A,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR1451,5.0,226.68,TQ-250E450A030A,4.5X2.5,QFN,Copper ,900.0,,1.0,1.0
FR1456,2.0,228.56,NQP400E3501014C,3.5X4,SLP,Copper ,770.0,Step Cut,1.0,1.0
FR1462,1.0,360.06,TQC500E500A036D,5X5,QFN,Full PPF,440.0,,2.0,2.0
FR1464,2.0,236.48,NQ-400E4001020A,4X4,SLP,Copper ,700.0,Step Cut,4.0,4.0
FR1469,1.0,342.35,TQ-400S400A032P,4X4,QFN,Full PPF,700.0,,4.0,4.0
FR1474,5.0,245.31,TD-400M300B014A,3X4,QFN,Copper ,910.0,,5.0,5.0
FR1476,5.0,207.97,TQ-500E500B032A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR1479,5.0,267.89,TD-300E300B010A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR1480,5.0,221.65,TQ-400E400C016A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR1486,5.0,206.13,TQ-400E500B024A,5X4,QFN,Copper ,550.0,,5.0,5.0
FR1490,5.0,221.65,TQ-400E400B020A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR1491,5.0,206.13,TQ-400E500B024A,5X4,QFN,Copper ,550.0,,5.0,5.0
FR1492,5.0,207.97,TQ-500E500C020A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR1493,3.0,205.37,TQ-400E600Z016A,6X4,QFN,Full PPF,450.0,,2.0,2.0
FR1496,5.0,235.31,TD-500E300B018A,3X5,QFN,Copper ,715.0,,5.0,4.0
FR1498,1.0,329.04,TQ-600E600A044P,6X6,QFN,Full PPF,315.0,,1.0,1.0
FR1500,0.0,266.92,ND-500E600G008A,6X5,QFN,Copper ,385.0,,1.0,1.0
FR1502,5.0,168.06,TQ-500E800B044A,8X5,QFN,Copper ,280.0,,4.0,3.0
FR1503,3.0,216.58,NQ-500E500A040D,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR1504,5.0,221.65,TQ-400E400B024A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR1508,3.0,294.47,ND-300E300B012A,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR1510,2.0,400.38,NDC300M300B012A,3X3,QFN,Copper ,1170.0,,5.0,4.0
FR1511,5.0,267.89,ND-300E300B010A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR1515,5.0,267.89,NDC300E300B012A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR1516,5.0,245.31,TD-400E300M016A,3X4,QFN,Copper ,910.0,,5.0,5.0
FR1518,3.0,400.99,TD-200E200C006A,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FR1522,5.0,235.31,TD-500E300B016A,3X5,QFN,Copper ,715.0,,5.0,4.0
FR1528,5.0,167.3,TQ-700E700B048A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR1536,3.0,252.34,NQC400E400A032A,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR1538,5.0,160.96,TQ-700EB00B064A,11X7,QFN,Copper ,150.0,,1.0,1.0
FR1540,3.0,219.71,NQ-350E450B025F,4.5X3.5,QFN,Full PPF,660.0,,2.0,2.0
FR1545,5.0,167.3,NQ-700E700B048K,7X7,QFN,Copper ,240.0,,27.0,26.0
FR1550,5.0,267.89,NQ-300E300B017W,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR1551,0.0,532.75,ND-400E400X012E,4X4,SFS,Copper ,700.0,,2.0,2.0
FR1552,3.0,216.58,NQ-500E500C020U,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR1559,5.0,228.2,NQ-350E350Z018N,3.5X3.5,QFN,Copper ,880.0,,2.0,2.0
FR1560,5.0,207.97,TQC500M500U031U,5X5,QFN,Copper ,440.0,,32.0,32.0
FR1562,5.0,267.89,TQ-300E300B012A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR1574,5.0,167.3,NQ-700E700A056E,7X7,QFN,Copper ,240.0,,27.0,26.0
FR1579,3.0,176.62,4QC400M500U025B,5X4,QFN,Full PPF,560.0,,2.0,2.0
FR1583,1.0,532.58,NQC500E500X032U,5X5,SFS,Copper ,440.0,,1.0,1.0
FR1590,3.0,213.0,NQ-500E5001020E,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR1612,5.0,158.9,MQ-800E800B056A,8X8,QFN,Copper ,175.0,,6.0,6.0
FR1615,5.0,280.38,TQC250E250B016A,2.5X2.5,QFN,Copper ,1650.0,,2.0,2.0
FR1616,5.0,221.65,TD-400E400C010A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR1617,5.0,239.71,TD-600S800G008K,8X6,QFN,Copper ,225.0,,2.0,2.0
FR1618,3.0,165.16,NDC800E800Z008A,8X8,QFN,Full PPF,175.0,,6.0,4.0
FR1629,5.0,187.3,TQC500M600U039U,6X5,QFN,Copper ,360.0,,8.0,8.0
FR1634,3.0,216.58,TQC500E500U031U,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR1636,5.0,218.61,4QC400E600U034U,6X4,QFN,Copper ,450.0,,5.0,5.0
FR1637,5.0,151.67,TQ-900E900B064E,9X9,QFN,Copper ,120.0,,11.0,10.0
FR1638,5.0,213.3,TD-600M300B022A,3X6,QFN,Copper ,585.0,,2.0,2.0
FR1642,3.0,535.0,NDC200E235Z002J,2.35X2,QFN,Full PPF,2080.0,,1.0,1.0
FR1645,5.0,207.45,TQC400E500B025U,4X5,QFN,Copper ,560.0,,4.0,4.0
FR1648,3.0,202.52,NQC700E700A056D,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR1653,3.0,269.33,TDC400E300B014A,3X4,QFN,Full PPF,910.0,,5.0,3.0
FR1658,5.0,221.65,TQC400E400A026A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR1659,3.0,216.58,NQ-500E500B032D,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR1660,3.0,294.47,ND-300E300B010D,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR1662,3.0,252.34,NQC400S400A032D,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR1663,3.0,217.43,4QC500M600U041B,6X5,QFN,Full PPF,360.0,,6.0,6.0
FR1669,3.0,252.34,NQ-400E400B024P,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR1670,3.0,202.52,NQC700E700B048A,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR1676,5.0,331.68,TQ-300E200B014C,2X3,QFN,Copper ,1690.0,,3.0,3.0
FR1683,0.0,201.7,NQ-600E600A052K,6X6,QFN,Copper ,315.0,,1.0,1.0
FR1684,3.0,183.72,ND-700S500R006D,5X7,QFN,Full PPF,320.0,,5.0,4.0
FR1685,3.0,158.26,NQ-750E750A064D,7.5X7.5,QFN,Full PPF,175.0,,2.0,2.0
FR1686,5.0,167.3,NQ-700E700B042K,7X7,QFN,Copper ,240.0,,27.0,26.0
FR1691,3.0,202.52,NQ-700E700A052D,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR1698,5.0,207.97,TQ-500M500U032U,5X5,QFN,Copper ,440.0,,32.0,32.0
FR1699,5.0,218.61,4Q-400E600U034U,6X4,QFN,Copper ,450.0,,5.0,5.0
FR1702,3.0,217.43,4QC500M600U041B,6X5,QFN,Full PPF,360.0,,6.0,6.0
FR1704,5.0,158.9,NDC800E800Z008A,8X8,QFN,Copper ,175.0,,6.0,6.0
FR1706,0.0,604.2149999999999,NDC300E350X010U,3X3.5,SFS,Copper ,1040.0,,1.0,1.0
FR1708,5.0,360.56,NDC200S200A010K,2X2,QFN,Copper ,2470.0,,11.0,11.0
FR1710,3.0,202.01,NQC800E600C030D,8X6,QFN,Full PPF,225.0,,1.0,1.0
FR1715,3.0,183.72,ND-700S500Z004D,5X7,QFN,Full PPF,320.0,,5.0,4.0
FR1719,3.0,274.75,TD-300E500A014D,5X3,QFN,Full PPF,720.0,,1.0,1.0
FR1732,3.0,252.34,NQ-400E400C016D,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR1745,5.0,185.88,TQZ500M600U039U,5X6,QFN,Copper ,360.0,,8.0,8.0
FR1747,5.0,167.3,NQC700E700A056K,7X7,QFN,Copper ,240.0,,27.0,26.0
FR1748,3.0,388.63,,,NAN,,,,,
FR1752,5.0,173.55,TQC600M600U048U,6X6,QFN,Copper ,315.0,,18.0,15.0
FR1758,3.0,252.34,NQC400E400B022D,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR1759,3.0,294.47,NDC300E300B012D,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR1761,2.0,285.02,NDC500E600G008D,5X6,QFN,Full PPF,385.0,,1.0,1.0
FR1764,3.0,252.34,NQC400M400B023D,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR1768,5.0,185.88,TQ-500E600B036K,5X6,QFN,Copper ,360.0,,8.0,8.0
FR1769,5.0,207.97,TQ-500E500B032K,5X5,QFN,Copper ,440.0,,32.0,32.0
FR1771,3.0,294.47,TD-300E300B010A,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR1776,3.0,202.52,NQC700E700A060D,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR1780,5.0,221.65,4QC400E400U028U,4X4,QFN,Copper ,700.0,,33.0,31.0
FR1784,2.0,290.61,NQC600E600A052B,6X6,QFN,Full PPF,315.0,,1.0,1.0
FR1788,4.0,311.49,JQP300E270B009M,2.7X3,QFN,Selective PPF,1300.0,,1.0,1.0
FR1790,5.0,185.88,TQ-500M600U039U,5X6,QFN,Copper ,360.0,,8.0,8.0
FR1795,3.0,294.47,MDC300E300B012D,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR1805,3.0,175.945,TQC400M500U024U,4X5,QFN,Full PPF,560.0,,1.0,1.0
FR1806,0.0,178.06,NDC800E800Z008B,8X8,QFN,Full PPF,175.0,,2.0,2.0
FR1808,5.0,165.73,,,NAN,,,,,
FR1812,5.0,207.45,TQC400M500U024U,4X5,QFN,Copper ,560.0,,4.0,4.0
FR1813,3.0,216.58,TQC500M500U031U,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR1814,5.0,187.3,NQC500E600M039U,6X5,QFN,Copper ,360.0,,8.0,8.0
FR1817,5.0,218.27,TD-330E330C008U,3.3X3.3,QFN,Copper ,880.0,,3.0,3.0
FR1819,1.0,280.64333333333326,4Q-400M600S034U,6X4,QFN,Copper ,450.0,,1.0,1.0
FR1821,3.0,337.78,MQ-350E350D012D,3.5X3.5,QFN,Full PPF,880.0,,2.0,2.0
FR1829,3.0,235.42,JQP700E650Z028M,6.5X7,QFN,Full PPF,270.0,,1.0,1.0
FR1830,3.0,327.54,JQP330E450Z009M,3.3X4.5,QFN,Full PPF,720.0,,1.0,1.0
FR1832,0.0,268.4433333333333,4Q-400M500U030U,5X4,QFN,Copper ,560.0,,1.0,1.0
FR1834,5.0,177.55000000000004,NQ-600E900U039U,6X9,QFN,Copper ,210.0,,1.0,1.0
FR1835,3.0,293.75,TQC330D330U012U,3.3X3.3,QFN,Full PPF,960.0,,1.0,1.0
FR1837,5.0,218.61,4Q-400E600U034U,6X4,QFN,Copper ,450.0,,5.0,5.0
FR1840,3.0,288.43,TQ-300E600A040D,6X3,QFN,Full PPF,585.0,,1.0,1.0
FR1850,5.0,255.1,TQ-400M500U024U,5X4,QFN,Copper ,560.0,,2.0,2.0
FR1851,5.0,206.82,TDC500E600G008K,6X5,QFN,Copper ,385.0,,4.0,4.0
FR1854,1.0,200.4,NQC800M600C030D,8X6,QFN,Full PPF,225.0,,1.0,1.0
FR1862,0.0,189.81,4Q-400E600U034U,6X4,QFN,Copper ,450.0,,1.0,1.0
FR1868,3.0,267.16,BQC600S500U023B,5X6,QFN,Full PPF,360.0,,4.0,3.0
FR1869,3.0,252.34,NQC400M400B024D,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR1873,5.0,218.61,4Q-400M600U034U,6X4,QFN,Copper ,450.0,,5.0,5.0
FR1880,3.0,267.16,MQC500M600U039U,5X6,QFN,Full PPF,360.0,,4.0,3.0
FR1882,5.0,278.83,4QC400M500U030U,4X5,QFN,Copper ,112.0,,1.0,1.0
FR1886,5.0,218.61,RQC400M600S034U,6X4,QFN,Copper ,450.0,,5.0,5.0
FR1888,5.0,167.3,NQC700M700B048K,7X7,QFN,Copper ,240.0,,27.0,26.0
FR1889,3.0,217.43,NQC600E500Z023D,6X5,QFN,Full PPF,360.0,,6.0,6.0
FR1892,3.0,469.03,FQP300E270B007M,3X2.7,QFN,Full PPF,1300.0,,1.0,1.0
FR1893,3.0,330.36500000000007,4Q-310M410U026U,3.1X4.1,QFN,Full PPF,900.0,,1.0,1.0
FR1898,3.0,216.58,TQC500M500U031U,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR1902,3.0,151.98,MQC900S900B064D,9X9,QFN,Full PPF,120.0,,9.0,8.0
FR1904,3.0,239.065,RQC525M500S033U,5.25X5,QFN,Full PPF,350.0,,1.0,1.0
FR1906,5.0,248.23,HQC525M500U033U,5.25X5,QFN,Copper ,350.0,,1.0,1.0
FR4003,3.0,216.58,TQC500M500W031U,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR4004,3.0,213.0,NQC500E5001032K,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR4006,3.0,150.17,NQ-900M9001064U,9X9,SLP,Copper ,120.0,Step Cut,4.0,3.0
FR4008,3.0,252.8,TDC200E2001006K,2X2,SLP,Copper ,2470.0,Step Cut,8.0,6.0
FR4009,5.0,173.55,NQ-600D600W028U,6X6,QFN,Copper ,315.0,,18.0,15.0
FR4010,3.0,217.43,TQC500E600W039U,6X5,QFN,Full PPF,360.0,,6.0,6.0
FR4011,5.0,191.94,NQ-600E6001040E,6X6,SLP,Copper ,315.0,Full Cut,7.0,7.0
FR5001,1.0,385.26,TD-200E200C006D,2X2,QFN,Full PPF,2470.0,,2.0,2.0
FR5003,3.0,400.99,TD-200E200B008B,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FR5004,3.0,252.34,NQC400E400B024Y,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR5005,3.0,216.58,NQ-500E500A040B,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR5008,3.0,294.47,ND-300E300B010D,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR5010,3.0,381.79,NDC250E250B010D,2.5X2.5,QFN,Full PPF,1650.0,,3.0,3.0
FR5020,3.0,294.47,ND-300E300C008P,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR5022,3.0,202.52,NQC700E700A056D,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR5026,0.0,229.22000000000003,NQ-300Z300Z020T,3X3,QFN,Full PPF,0.0,,1.0,1.0
FR5028,1.0,342.35,ND-400E400D008Y,4X4,QFN,Full PPF,700.0,,4.0,4.0
FR5034,5.0,173.55,NQ-600E600A048U,6X6,QFN,Copper ,315.0,,18.0,15.0
FR5036,5.0,267.89,NQC300E300B016U,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR5050,5.0,267.89,NQ-300E300B016Z,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR5051,5.0,221.65,MD-400M400D008Z,4X4,QFN,Copper ,700.0,,33.0,31.0
FR5052,5.0,221.65,TD-400E400D010Z,4X4,QFN,Copper ,700.0,,33.0,31.0
FR5054,5.0,280.61,NDC300E3001010Z,3X3,SLP,Copper ,1170.0,Full Cut,8.0,6.0
FR5055,3.0,248.01,TD-300E2001010Z,2X3,SLP,Copper ,1710.0,Step Cut,4.0,4.0
FR5057,3.0,213.0,NQC500E5001040Z,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR5058,5.0,207.97,NQ-500E500B032Z,5X5,QFN,Copper ,440.0,Full Cut,32.0,32.0
FR5064,3.0,231.28,ND-300E3001010Z,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR5066,3.0,231.28,NDC300E3001008Z,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR5068,3.0,213.0,NQ-500E5001028Z,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR5070,3.0,200.19,TQ-400E6001030U,6X4,SLP,Copper ,450.0,Step Cut,2.0,2.0
FR5071,3.0,190.39,ND-500E4001016U,4X5,SLP,Copper ,550.0,Step Cut,2.0,2.0
FR5077,5.0,185.88,4DC600M500U012U,5X6,QFN,Copper ,360.0,,8.0,8.0
FR5078,0.5,163.695,4DC600M500U012U,5X6,QFN,Copper ,360.0,,1.0,1.0
FR5079,5.0,207.45,4DC500M400U018U,4X5,QFN,Copper ,560.0,,4.0,4.0
FR5083,3.0,213.0,NQ-500E5001032Z,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR5084,3.0,232.65,TQ-300E4001020Z,4X3,SLP,Copper ,910.0,Step Cut,5.0,5.0
FR5088,3.0,150.17,NQ-900E9001064U,9X9,SLP,Copper ,120.0,Step Cut,4.0,3.0
FR5089,3.0,200.19,TQC400E6001030U,6X4,SLP,Copper ,450.0,Step Cut,2.0,2.0
FR5090,2.0,240.86,TD-300E3001012U,3X3,SLP,Copper ,1170.0,Step Cut,8.0,8.0
FR5111,3.0,223.72,TD-400E3001014U,3X4,SLP,Copper ,910.0,Step Cut,3.0,3.0
FR5112,2.0,240.86,TDC300E3001012U,3X3,SLP,Copper ,1170.0,Step Cut,8.0,8.0
FR5122,5.0,269.46,NQ-400E4001020A,4X4,SLP,Copper ,700.0,Full Cut,10.0,10.0
FR5123,3.0,207.9,NQ-600E600C032E,6X6,QFN,Full PPF,315.0,,7.0,6.0
FR5124,3.0,213.0,NQ-500E5001020A,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR5125,3.0,171.27,NQ-700E7001044E,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR5126,3.0,213.0,NQ-500E5001032E,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR5127,3.0,150.17,NQ-900E9001064E,9X9,SLP,Copper ,120.0,Step Cut,4.0,3.0
FR5129,3.0,225.14,ND-450D3001014Z,3X4.5,SLP,Copper ,780.0,Step Cut,3.0,3.0
FR5131,3.0,226.42000000000002,NQ-550D3501024U,3.5X5.5,SLP,Copper ,560.0,Step Cut,1.0,1.0
FR5132,5.0,280.61,TDC300E3001010Z,3X3,SLP,Copper ,1170.0,Full Cut,8.0,6.0
FR5145,1.0,230.4,NQ-300E3001016Z,3X3,SLP,Copper ,1170.0,Step Cut,3.0,3.0
FR5147,3.0,213.0,NQ-500E5001032Z,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR5149,5.0,238.05,MQC350M450U028U,4.5X3.5,QFN,Copper ,720.0,,2.0,2.0
FR5150,3.0,216.58,5QC500S500U032U,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR5154,5.0,238.05,MQC350M450U028U,4.5X3.5,QFN,Copper ,720.0,,2.0,2.0
FR5157,5.0,207.97,4QZ500M500U031U,5X5,QFN,Copper ,440.0,,32.0,32.0
FR5170,3.0,216.58,NQ-500E500C020D,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR5171,3.0,217.22,NQC350E4501020Z,4.5X3.5,SLP,Copper ,720.0,Step Cut,2.0,2.0
FR5174,3.0,219.71,NQ-350E450B020Y,4.5X3.5,QFN,Full PPF,660.0,,2.0,2.0
FR5177,3.0,217.43,4Q-500M600U041U,6X5,QFN,Full PPF,360.0,,6.0,6.0
FR5193,3.0,218.09,NQ-400E4001024Z,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR5196,3.0,163.57,NQ-800E8001056U,8X8,SLP,Copper ,175.0,Step Cut,3.0,3.0
FR5202,3.0,267.16,TQ-500E600U039U,5X6,QFN,Full PPF,360.0,,4.0,3.0
FR5203,5.0,191.94,NQ-600E6001032E,6X6,SLP,Copper ,315.0,Full Cut,7.0,7.0
FR5205,5.0,255.1,4Q-400M500U025U,5X4,QFN,Copper ,560.0,,2.0,2.0
FR5209,5.0,207.97,TQ-500E500U032U,5X5,QFN,Copper ,440.0,,32.0,32.0
FR5210,3.0,267.16,TQ-500E600U039U,5X6,QFN,Full PPF,360.0,,4.0,3.0
FR5213,5.0,207.97,NQC500E500A040U,5X5,QFN,Copper ,440.0,,32.0,32.0
FR5214,5.0,185.88,4D-600M500U012U,5X6,QFN,Copper ,360.0,,8.0,8.0
FR5220,5.0,193.71,TD-700M500U032U,5X7,QFN,Copper ,320.0,,2.0,2.0
FR5221,5.0,207.97,TQC500M500U031U,5X5,QFN,Copper ,440.0,,32.0,32.0
FR5222,5.0,187.3,TQC500M600U039U,6X5,QFN,Copper ,360.0,,8.0,8.0
FR5223,5.0,269.46,NQ-400E4001020E,4X4,SLP,Copper ,700.0,Full Cut,10.0,10.0
FR5224,5.0,187.3,TQC500M600U039U,6X5,QFN,Copper ,360.0,,8.0,8.0
FR5230,3.0,176.62,TQ-400E500U025U,5X4,QFN,Full PPF,560.0,,2.0,2.0
FR5232,5.0,207.97,MQ-500E500U032U,5X5,QFN,Copper ,440.0,,32.0,32.0
FR6002,2.0,182.94,MQ-700E7001048A,7X7,SLP,Copper ,240.0,Step Cut,3.0,3.0
FR6003,2.0,202.17,MQ-600E6001040A,6X6,SLP,Copper ,315.0,Full Cut,4.0,3.0
FR6004,2.0,182.94,MQ-700E7001048A,7X7,SLP,Copper ,240.0,Step Cut,3.0,3.0
FR6006,2.0,224.82666666666668,MQ-500E6001044A,6X5,SLP,Copper ,360.0,Step Cut,1.0,1.0
FR6009,2.0,240.86,ND-300E3001006A,3X3,SLP,Copper ,1170.0,Step Cut,8.0,8.0
FR6011,2.0,209.7,MQ-500E5001032A,5X5,SLP,Copper ,440.0,Step Cut,6.0,5.0
FR6014,2.0,209.7,NQ-500E5001032A,5X5,SLP,Copper ,440.0,Step Cut,6.0,5.0
FR6015,2.0,236.48,NQ-400E4001020A,4X4,SLP,Copper ,700.0,Step Cut,4.0,4.0
FR6016,3.0,231.28,ND-300E3001008A,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR6021,2.0,202.17,MQC600E6001040A,6X6,SLP,Copper ,315.0,Step Cut,4.0,3.0
FR6022,0.0,242.32,MQC400E4001024A,4X4,SLP,Copper ,700.0,Step Cut,2.0,2.0
FR6026,3.0,201.84,TQ-400E5001028A,5X4,SLP,Copper ,550.0,Step Cut,1.0,1.0
FR6035,3.0,252.8,NQ-200E2001009C,2X2,SLP,Copper ,2470.0,Step Cut,8.0,6.0
FR6041,3.0,206.68,NQC600E6001040A,6X6,SLP,Copper ,315.0,Step Cut,5.0,4.0
FR6042,3.0,171.27,NQ-700E7001048A,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR6043,3.0,252.8,NDC200E2001008A,2X2,SLP,Copper ,2470.0,Step Cut,8.0,6.0
FR6046,3.0,252.8,TD-200E2001008A,2X2,SLP,Copper ,2470.0,Step Cut,8.0,6.0
FR6049,3.0,294.47,ND-300E300C008A,3X3,QFN,Full PPF,1170.0,Step Cut,22.0,19.0
FR6053,3.0,218.09,NQ-400E4001024A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR6055,2.0,236.48,NQC400E4001024A,4X4,SLP,Copper ,700.0,Step Cut,4.0,4.0
FR6059,3.0,171.27,NQ-700E7001048A,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR6063,2.0,209.7,TQ-500D5001032A,5X5,SLP,Copper ,440.0,Step Cut,6.0,5.0
FR6072,3.0,218.09,TD-400E4001012A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR6075,3.0,252.8,TD-200E2001008A,2X2,SLP,Copper ,2470.0,Step Cut,8.0,6.0
FR6083,3.0,231.28,NQ-300E3001016A,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR6084,3.0,250.06,TD-170E2501002E,2.5X1.7,SLP,Copper ,2325.0,Step Cut,2.0,2.0
FR6089,3.0,206.68,NQ-600E6001048A,6X6,SLP,Copper ,315.0,Step Cut,5.0,4.0
FR6093,5.0,714.0,TD-250E1001010A,1X2.5,SLP,Copper ,3630.0,Full Cut,1.0,1.0
FR6095,3.0,176.85500000000002,NQ-550E5001032C,5X5.5,SLP,Copper ,300.0,Step Cut,1.0,1.0
FR6096,3.0,232.65,TQ-300E4001020A,4X3,SLP,Copper ,910.0,Step Cut,5.0,5.0
FR6101,2.0,162.79,ND-500E6001008U,6X5,SLP,Copper ,385.0,Full Cut,1.0,1.0
FR6103,3.0,232.65,TQ-300E4001018C,4X3,SLP,Copper ,910.0,Step Cut,5.0,5.0
FR6104,3.0,252.8,TD-200E2001008A,2X2,SLP,Copper ,2470.0,Step Cut,8.0,6.0
FR6107,3.0,213.0,NQ-500E5001032E,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR6109,5.0,214.62,NQ-700E7001048A,7X7,SLP,Copper ,240.0,Full Cut,3.0,3.0
FR6112,3.0,244.94,NQ-350E3501020A,3.5X3.5,SLP,Copper ,880.0,Step Cut,3.0,3.0
FR6113,3.0,171.27,NQ-700E7001048E,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR6114,3.0,506.5,ND-160E1401008A,1.4X1.6,SLP,Copper ,4160.0,Step Cut,1.0,1.0
FR6116,3.0,248.01,TD-300M2001010A,2X3,SLP,Copper ,1710.0,Step Cut,4.0,4.0
FR6122,3.0,232.65,TQ-300E4001020A,4X3,SLP,Copper ,910.0,Step Cut,5.0,5.0
FR6125,3.0,190.39,TQ-400E5001026C,4X5,SLP,Copper ,550.0,Step Cut,2.0,2.0
FR6127,2.0,609.21,TQ-140E1801010C,1.4X1.8,SLP,Copper ,3625.0,Step Cut,1.0,1.0
FR6130,3.0,217.43,MQ-500M600W036U,6X5,QFN,Full PPF,360.0,,6.0,6.0
FR6131,3.0,153.32,NQ-A00EA001072U,10X10,SLP,Copper ,120.0,Step Cut,5.0,4.0
FR6133,3.0,171.27,TQ-700E7001048K,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR6134,3.0,252.34,TQ-400E400B026C,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR6139,3.0,218.09,NQ-400E4001024A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR6140,3.0,231.28,NDC300E3001010A,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR6141,1.0,180.27666666666667,NQC600E6001028A,6X6,SLP,Copper ,315.0,Step Cut,1.0,1.0
FR6143,2.0,240.86,TQ-300E3001016C,3X3,SLP,Copper ,1170.0,Full Cut,8.0,8.0
FR6146,2.0,314.36,TQ-200E2001012N,2X2,SLP,Copper ,2470.0,Step Cut,4.0,4.0
FR6158,3.0,171.27,NQ-700E7001032A,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR6159,3.0,153.32,NQ-A00EA001068A,10X10,SLP,Copper ,120.0,Step Cut,5.0,4.0
FR6164,3.0,150.17,NQ-900E9001064A,9X9,SLP,Copper ,120.0,Step Cut,4.0,3.0
FR6168,3.0,213.0,TQ-500E5001032C,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR6170,2.0,220.055,TQ-425E4251022C,4.25X4.25,SLP,Copper ,540.0,Step Cut,1.0,1.0
FR6172,3.0,275.28000000000003,NQ-200E2201009N,2X2.2,SLP,Copper ,2210.0,Step Cut,1.0,1.0
FR6179,2.0,240.86,TQ-300E3001016N,3X3,SLP,Copper ,1170.0,Step Cut,8.0,8.0
FR6180,5.0,269.46,NQ-400E4001028K,4X4,SLP,Copper ,700.0,Full Cut,10.0,10.0
